index_col,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Franklin Templeton Mutual Fund,Franklin Templeton Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Navi Mutual Fund,Navi Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Tata Mutual Fund,Tata Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund
2020-10-20,,,,,118.08820,117.13630,12.92160,12.66740,,,,,9.53560,9.53560,9.39810,9.39810,11.11850,11.11850,11.08210,11.08210,,,,,96.95940,94.00800,115.54730,119.19490,16.02870,15.39590,24.97340,22.65870,25.16400,22.87140,,,,,68.28150,25.16460,65.67460,24.22700,9.81820,9.78560,10.96370,10.88400,,,20.76260,20.76260,19.82400,19.82400,,,76.87440,72.08470,23.57330,22.06500,22.41670,14.29040,39.84020,79.07710,78.36890,39.48220
2020-10-21,,,,,118.49120,117.53520,12.96570,12.71050,,,,,9.57710,9.57710,9.43890,9.43890,11.15630,11.15630,11.11980,11.11980,,,,,97.28800,94.32560,115.94170,119.60310,16.08350,15.44840,25.05890,22.73630,25.25020,22.94980,,,,,68.51470,25.25050,65.89790,24.30940,9.85180,9.81900,10.99390,10.91380,,,20.83370,20.83370,19.89140,19.89140,,,77.13720,72.33030,23.68140,22.16630,22.51940,14.35590,39.97660,79.34790,78.63710,39.61740
2020-10-22,,,,,118.09260,117.13900,12.92210,12.66770,,,,,9.57920,9.57920,9.44090,9.44090,11.11880,11.11880,11.08240,11.08240,,,,,96.95960,94.00610,115.55070,119.20080,16.02940,15.39630,24.97420,22.65950,25.16500,22.87230,,,,,68.28080,25.16430,65.67190,24.22600,9.81880,9.78600,10.98150,10.90130,,,20.76360,20.76350,19.82390,19.82390,,,76.87610,72.08460,23.58240,22.07360,22.42510,14.29580,39.84160,79.08000,78.37150,39.48360
2020-10-23,,,,,118.52790,117.57000,12.96970,12.71430,,,,,9.61310,9.61310,9.47410,9.47410,11.15980,11.15980,11.12320,11.12320,,,,,97.31610,94.35070,115.97630,119.64110,16.08860,15.45300,25.06680,22.74350,25.25840,22.95720,,,,,68.53220,25.25700,65.91270,24.31490,9.85500,9.82190,11.02750,10.94670,,,20.84020,20.84020,19.89670,19.89670,,,77.15770,72.34780,23.67040,22.15540,22.50810,14.34870,39.98920,79.37290,78.66170,39.62980
2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,116.91570,115.96840,12.79330,12.54110,,,,,9.47840,9.47840,9.34110,9.34110,11.00890,11.00890,10.97260,10.97260,,,,,95.99060,93.06240,114.39830,118.01670,15.87010,15.24280,24.72400,22.43250,24.91330,22.64360,,,,,67.60090,24.91370,65.01400,23.98340,9.72150,9.68860,10.87960,10.79940,,,20.55370,20.55380,19.62170,19.62170,,,76.11900,71.37110,23.31750,21.82500,22.17220,14.13460,39.44450,78.29180,77.59000,39.08990
2020-10-27,,,,,118.11690,117.15900,12.92470,12.66980,,,,,9.59650,9.59650,9.45740,9.45740,11.12140,11.12140,11.08470,11.08470,,,,,96.97990,94.02040,115.57330,119.22980,16.03330,15.39930,24.97920,22.66400,25.17060,22.87740,,,,,68.29610,25.16990,65.68160,24.22960,9.82120,9.78780,10.99130,10.91010,,,20.76580,20.76580,19.82360,19.82360,,,76.88680,72.09020,23.54540,22.03840,22.38880,14.27270,39.85160,79.09980,78.39070,39.49320
2020-10-28,,,,,116.56710,115.62110,12.75510,12.50350,,,,,9.49900,9.49900,9.36120,9.36120,10.97610,10.97610,10.93990,10.93990,,,,,95.71040,92.78860,114.05550,117.66510,15.82290,15.19710,24.64900,22.36440,24.83800,22.57510,,,,,67.37690,24.83120,64.80070,23.90470,9.69310,9.66000,10.86340,10.78290,,,20.49300,20.49300,19.56270,19.56270,,,75.88420,71.14930,23.21130,21.72560,22.07100,14.07010,39.32730,78.05910,77.35930,38.97360
2020-10-29,,,,,116.01610,115.07370,12.69480,12.44430,,,,,9.44350,9.44350,9.30650,9.30650,10.92420,10.92420,10.88810,10.88810,,,,,95.26210,92.35300,113.51510,117.10840,15.74810,15.12510,24.53170,22.25800,24.71980,22.46770,,,,,67.05930,24.71410,64.49430,23.79160,9.64800,9.61500,10.82220,10.74190,,,20.39610,20.39600,19.46970,19.46970,,,75.52940,70.81580,23.12450,21.64440,21.98830,14.01740,39.14120,77.68970,76.99310,38.78910
2020-10-30,,,,,115.73510,114.79420,12.66410,12.41410,,,,,9.45050,9.45050,9.31330,9.31330,10.89750,10.89750,10.86140,10.86140,,,,,95.02430,92.12150,113.23910,116.82470,15.71000,15.08830,24.47230,22.20410,24.66000,22.41340,,,,,66.88980,24.65170,64.33030,23.73110,9.62490,9.59190,10.80910,10.72860,,,20.34640,20.34640,19.42180,19.42180,,,75.34580,70.64270,23.05930,21.58340,21.92630,13.97780,39.04590,77.50070,76.80570,38.69470
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,119.59840,118.73760,13.08180,12.84520,,,,,9.92700,9.92700,9.81190,9.81190,11.29600,11.29600,11.27400,11.27400,,,,,98.32980,95.66500,117.34620,120.72940,16.23480,15.63240,25.11440,25.31160,25.27760,25.49240,,,,,69.24780,25.51620,66.84270,24.65800,9.86020,9.85440,11.18360,11.15210,,,21.05750,21.05750,20.25020,20.25020,,,77.82640,73.31460,23.55810,22.05350,22.41640,14.28950,40.38670,80.16200,79.47550,40.03970
2020-11-03,,,,,103.61740,102.84710,11.33450,11.12720,,,,,8.53350,8.53350,8.43120,8.43120,9.78510,9.78510,9.76460,9.76460,,,,,85.26490,82.91730,101.46500,104.42870,14.04310,13.51820,21.73950,21.91020,21.88380,22.07000,,,,,59.93730,22.08560,57.83080,21.33350,8.55370,8.54600,9.67680,9.64450,,,18.21100,18.21090,17.49640,17.49640,,,67.46260,63.53090,20.40130,19.09990,19.40750,12.37220,34.92530,69.32180,68.72430,34.62330
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,91.85210,91.16740,10.04970,9.86010,,,,,7.48680,7.48680,7.39210,7.39210,8.61710,8.61710,8.59520,8.59520,,,,,75.24630,73.10310,89.56510,92.23880,12.40440,11.93400,19.30290,17.51400,19.43730,17.66670,,,,,52.91410,19.50640,51.03230,18.82560,7.60070,7.58890,8.52240,8.48490,,,16.07720,16.07720,15.41930,15.41930,,,59.55480,56.07490,18.23050,17.07050,17.33540,11.05130,30.80870,61.15090,60.61680,30.53870
2020-11-06,,,,,98.34360,97.60540,10.76120,10.55590,,,,,8.26290,8.26290,8.15530,8.15530,9.23850,9.23850,9.21340,9.21340,,,,,80.48930,78.15840,96.06170,98.95710,13.30820,12.79950,20.71600,18.79600,20.86270,18.96210,,,,,56.65280,20.89350,54.63570,20.15490,8.15030,8.13490,9.17620,9.13070,,,17.24350,17.24350,16.52260,16.52260,,,63.83890,60.04770,19.55200,18.30890,18.58750,11.84930,33.05160,65.60270,65.02580,32.76000
2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,112.53960,111.68350,12.31450,12.07800,,,,,9.25460,9.25460,9.12780,9.12780,10.57590,10.57590,10.54410,10.54410,,,,,92.21100,89.47460,109.99000,113.37310,15.24650,14.65510,23.71800,21.51970,23.89210,21.71540,,,,,64.92810,23.92940,62.51710,23.06230,9.33450,9.31060,10.48010,10.41690,,,19.74500,19.74500,18.88900,18.88900,,,73.08500,68.62260,22.46140,21.02290,21.36530,13.62020,37.88140,75.18930,74.52160,37.54400
2020-11-09,,,,,113.91640,113.02860,12.46510,12.22310,,,,,9.46190,9.46190,9.32930,9.32930,10.71410,10.71410,10.68060,10.68060,,,,,93.45390,90.64900,111.41030,114.87490,15.44850,14.84480,24.05280,21.82350,24.23250,22.02470,,,,,65.75640,24.23460,63.28460,23.34540,9.45920,9.43180,10.64060,10.57060,,,20.00760,20.00760,19.12360,19.12360,,,74.06520,69.48310,22.66810,21.21740,21.55970,13.74410,38.38890,76.19660,75.51740,38.04570
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,,,,,126.71220,125.67300,13.86520,13.59040,,,,,10.33890,10.33890,10.18740,10.18740,11.93340,11.93340,11.89330,11.89330,,,,,104.03600,100.84420,124.00890,127.95060,17.20620,16.52220,26.79180,24.30860,26.99900,24.53930,,,,,73.23900,26.99180,70.42430,25.97920,10.54120,10.50370,11.67700,11.58760,,,22.28420,22.28420,21.26390,21.26390,,,82.47280,77.31320,25.19500,23.58240,23.95560,15.27150,42.76850,84.88940,84.12710,42.38330
2020-11-12,,,,,134.24060,133.11350,14.68900,14.39480,,,,,11.39770,11.39770,11.22720,11.22720,12.64070,12.64070,12.59670,12.59670,,,,,110.15580,106.74020,131.37800,135.59490,18.23410,17.50310,28.36630,25.73720,28.60020,25.99460,,,,,77.53650,28.57490,74.52110,27.49040,11.16810,11.12470,12.58590,12.48280,,,23.61550,23.61550,22.51850,22.51850,,,87.33850,81.84010,26.70160,24.99280,25.38460,16.18240,45.32940,89.97240,89.16140,44.91950
2020-11-13,,,,,126.40790,125.36950,13.83190,13.55760,,,,,10.37450,10.37450,10.22230,10.22230,11.90590,11.90590,11.86580,11.86580,,,,,103.79220,100.60560,123.72430,127.65940,17.16710,16.48420,26.72980,24.25230,26.93740,24.48330,,,,,73.06390,26.92730,70.25390,25.91630,10.51730,10.47970,11.71130,11.62120,,,22.23230,22.23230,21.21330,21.21330,,,82.27520,77.12620,25.17050,23.55950,23.93210,15.25650,42.67040,84.69480,83.93400,42.28600
2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,127.93570,126.88130,13.99910,13.72100,,,,,10.51250,10.51250,10.35780,10.35780,12.04940,12.04940,12.00870,12.00870,,,,,105.03720,101.80780,125.22530,129.21320,17.37610,16.68380,27.04860,24.54150,27.26050,24.77700,,,,,73.93990,27.25010,71.09180,26.22540,10.64490,10.60630,11.86260,11.77050,,,22.50160,22.50160,21.46900,21.46900,,,83.26270,78.04960,25.44980,23.82090,24.19710,15.42550,43.18880,85.72360,84.95320,42.79940
2020-11-18,,,,,128.56790,127.50730,14.06820,13.78870,,,,,10.61220,10.61220,10.45600,10.45600,12.10890,12.10890,12.06800,12.06800,,,,,105.55560,102.30910,125.84520,129.85420,17.46220,16.76630,27.17690,24.65800,27.39040,24.89500,,,,,74.30090,27.38310,71.43780,26.35310,10.69790,10.65890,11.93500,11.84220,,,22.61360,22.61360,21.57550,21.57550,,,83.67160,78.43190,25.60390,23.96510,24.34350,15.51880,43.40330,86.14950,85.37520,43.01200
2020-11-19,,,,,126.91410,125.86770,13.88720,13.61120,,,,,10.49540,10.49540,10.34080,10.34080,11.95280,11.95280,11.91230,11.91230,,,,,104.20220,100.99620,124.22630,128.18480,17.23770,16.55090,26.83020,24.34340,27.04140,24.57780,,,,,73.34210,27.02980,70.51490,26.01260,10.56000,10.52140,11.81140,11.71920,,,22.32290,22.32290,21.29780,21.29780,,,82.60230,77.42810,25.25290,23.63660,24.00970,15.30600,42.84470,85.04070,84.27620,42.45840
2020-11-20,,,,,127.77850,126.72420,13.98190,13.70390,,,,,10.62760,10.62760,10.47100,10.47100,12.03430,12.03430,11.99350,11.99350,,,,,104.90490,101.67610,125.07260,129.05930,17.35550,16.66360,27.01160,24.50800,27.22470,24.74440,,,,,73.83810,27.21260,70.99070,26.18810,10.63190,10.59300,11.90370,11.81070,,,22.47530,22.47530,21.44290,21.44290,,,83.15720,77.94680,25.39490,23.76950,24.14460,15.39200,43.13650,85.61980,84.85010,42.74750
2020-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,128.44210,127.37980,14.05450,13.77480,,,,,10.73030,10.73030,10.57180,10.57180,12.09720,12.09720,12.05600,12.05600,,,,,105.43570,102.18720,125.72300,129.73480,17.44620,16.74980,27.15090,24.63440,27.36650,24.87330,,,,,74.21640,27.35190,71.35110,26.32110,10.68750,10.64800,11.98820,11.89380,,,22.59300,22.59290,21.55340,21.55340,,,83.58830,78.34630,25.51830,23.88500,24.26160,15.46660,43.36260,86.06850,85.29450,42.97140
2020-11-24,,,,,129.71980,128.64610,14.19430,13.91170,,,,,10.82070,10.82070,10.66080,10.66080,12.21640,12.21640,12.17480,12.17480,,,,,106.48130,103.19940,126.97220,131.02530,17.61970,16.91620,27.41950,24.87810,27.63760,25.11980,,,,,74.95470,27.62410,72.05990,26.58250,10.79340,10.75340,12.09760,12.00220,,,22.81690,22.81690,21.76660,21.76660,,,84.40520,79.11050,25.73720,24.08990,24.46960,15.59910,43.79440,86.92560,86.14380,43.39920
2020-11-25,,,,,127.75990,126.70160,13.97990,13.70140,,,,,10.69750,10.69750,10.53930,10.53930,12.03250,12.03250,11.99150,11.99150,,,,,104.88060,101.64680,125.05660,129.05000,17.35410,16.66100,27.00720,24.50400,27.22260,24.74250,,,,,73.82520,27.20780,70.97280,26.18150,10.62930,10.58990,11.92010,11.82580,,,22.47360,22.47360,21.43840,21.43840,,,83.13980,77.92300,25.37020,23.74640,24.12060,15.37660,43.13410,85.61500,84.84480,42.74480
2020-11-26,,,,,129.03090,127.96120,14.11890,13.83760,,,,,10.82170,10.82170,10.66150,10.66150,12.15240,12.15240,12.11090,12.11090,,,,,105.92560,102.65850,126.30250,130.33690,17.52710,16.82700,27.27610,24.74790,27.49400,24.98920,,,,,74.55960,27.47840,71.67780,26.44160,10.73640,10.69640,12.03190,11.93650,,,22.69800,22.69790,21.65190,21.65190,,,83.96610,78.69600,25.61310,23.97390,24.35150,15.52390,43.56540,86.47110,85.69320,43.17220
2020-11-27,,,,,128.85060,127.78150,14.09920,13.81820,,,,,10.82040,10.82040,10.66010,10.66010,12.13560,12.13560,12.09410,12.09410,,,,,105.78460,102.52060,126.12490,130.15500,17.50260,16.80330,27.23760,24.71300,27.45570,24.95440,,,,,74.45430,27.43960,71.57550,26.40380,10.72160,10.68150,12.08240,11.98650,,,22.66630,22.66630,21.62120,21.62120,,,83.84970,78.58550,25.59350,23.95560,24.33280,15.51190,43.50470,86.35060,85.57370,43.11200
2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,120.51770,119.64950,13.18240,12.94390,,,,,9.96390,9.96390,9.84820,9.84820,11.38330,11.38330,11.36110,11.36110,,,,,99.08120,96.39460,118.24410,121.65420,16.35920,15.75200,25.30610,25.50490,25.47070,25.68720,,,,,69.78570,25.71440,67.36090,24.84910,9.93530,9.92940,11.23880,11.20690,,,21.22000,21.22000,20.40580,20.40580,,,78.42710,73.87960,23.71680,22.20210,22.56710,14.38560,40.69810,80.78000,80.08800,40.34830
2020-12-03,,,,,95.23830,94.52960,10.41790,10.22730,,,,,7.83030,7.83030,7.73640,7.73640,9.01810,9.01810,8.99920,8.99920,,,,,78.40410,76.24420,93.12840,95.85010,12.88950,12.40760,20.01720,20.17450,20.15020,20.32170,,,,,55.04590,20.28320,53.11040,19.59220,7.86960,7.86240,8.89320,8.86340,,,16.71780,16.71780,16.06130,16.06130,,,62.12400,58.50890,18.81550,17.61530,17.89880,11.41040,32.02780,63.57070,63.02260,31.75080
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,91.52610,90.84290,10.01410,9.82500,,,,,7.52510,7.52510,7.42970,7.42970,8.57770,8.57770,8.55580,8.55580,,,,,74.89550,72.76110,89.15440,91.81670,12.34760,11.87930,19.24500,17.46140,19.37910,17.61380,,,,,52.66780,19.41570,50.79410,18.73770,7.56620,7.55450,8.48260,8.44510,,,16.00280,16.00270,15.34750,15.34750,,,59.28890,55.82310,18.16690,17.01090,17.27470,11.01260,30.66670,60.86910,60.33730,30.39790
2020-12-06,,,,,99.02680,98.28270,10.83590,10.62910,,,,,8.32380,8.32380,8.21530,8.21530,9.30360,9.30360,9.27830,9.27830,,,,,81.06770,78.71890,96.73960,99.65640,13.40230,12.88990,20.86320,18.92950,21.01100,19.09690,,,,,57.05570,21.04210,55.02340,20.29790,8.20840,8.19280,9.24220,9.19630,,,17.36550,17.36550,16.63930,16.63930,,,64.29150,60.47190,19.71960,18.46580,18.74660,11.95080,33.28780,66.07160,65.49040,32.99410
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,112.39200,111.53630,12.29830,12.06210,,,,,9.26480,9.26480,9.13770,9.13770,10.56280,10.56280,10.53090,10.53090,,,,,92.09910,89.36500,109.85140,113.23140,15.22750,14.63660,23.68810,21.49260,23.86220,21.68820,,,,,64.84180,23.89760,62.43300,23.03130,9.32290,9.29890,10.47310,10.40970,,,19.72040,19.72040,18.86490,18.86490,,,72.99430,68.53560,22.45680,21.01860,21.36080,13.61730,37.83420,75.09550,74.42850,37.49710
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,,,,,118.41470,117.46660,12.95730,12.70310,,,,,9.56060,9.56060,9.42350,9.42350,11.14810,11.14810,11.11200,11.11200,,,,,97.22940,94.27830,115.86600,119.51350,16.07160,15.43890,25.03830,22.71760,25.22860,22.93010,,,,,68.46660,25.23280,65.86060,24.29570,9.84450,9.81270,10.97630,10.89810,,,20.81810,20.81810,19.88080,19.88080,,,77.08020,72.28500,23.61690,22.10620,22.45930,14.31760,39.94590,79.28700,78.57760,39.58740
2020-12-11,,,,,126.11940,125.08420,13.80040,13.52670,,,,,10.32290,10.32290,10.17160,10.17160,11.87870,11.87870,11.83880,11.83880,,,,,103.56110,100.38270,123.44230,127.36740,17.12780,16.44670,26.66960,24.19770,26.87640,24.42780,,,,,72.90080,26.86720,70.09810,25.85880,10.49310,10.45570,11.66180,11.57230,,,22.18150,22.18140,21.16540,21.16540,,,82.09100,76.95450,25.10520,23.49830,23.87010,15.21700,42.57300,84.50140,83.74240,42.18940
2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,134.67640,133.54290,14.73670,14.44120,,,,,11.45750,11.45750,11.28580,11.28580,12.68170,12.68170,12.63750,12.63750,,,,,110.50940,107.07910,131.80210,136.03640,18.29350,17.55960,28.45740,25.81980,28.69350,26.07940,,,,,77.78390,28.66610,74.75550,27.57690,11.20420,11.16030,12.63480,12.53060,,,23.69290,23.69290,22.59050,22.59050,,,87.61870,82.09960,26.79850,25.08350,25.47630,16.24090,45.47770,90.26680,89.45300,45.06640
2020-12-15,,,,,134.77090,133.63580,14.74700,14.45120,,,,,11.49770,11.49770,11.32520,11.32520,12.69080,12.69080,12.64640,12.64640,,,,,110.58860,107.15470,131.89450,136.13320,18.30640,17.57190,28.47710,25.83770,28.71390,26.09790,,,,,77.83340,28.68430,74.80190,27.59400,11.21220,11.16810,12.64440,12.53990,,,23.70930,23.70930,22.60560,22.60560,,,87.68170,82.15760,26.83810,25.12050,25.51380,16.26480,45.51030,90.33140,89.51690,45.09860
2020-12-16,,,,,135.90590,134.76030,14.87120,14.57280,,,,,11.58440,11.58440,11.41050,11.41050,12.79700,12.79700,12.75220,12.75220,,,,,111.51550,108.05160,133.00390,137.27960,18.46060,17.71970,28.71570,26.05420,28.95500,26.31700,,,,,78.48780,28.92540,75.42960,27.82560,11.30550,11.26100,12.75240,12.64680,,,23.90970,23.90970,22.79600,22.79600,,,88.42460,82.85270,27.04350,25.31280,25.70900,16.38930,45.89490,91.09500,90.27340,45.47980
2020-12-17,,,,,136.50780,135.35620,14.93710,14.63730,,,,,11.58150,11.58150,11.40760,11.40760,12.85400,12.85400,12.80900,12.80900,,,,,112.01520,108.53460,133.59320,137.88930,18.54260,17.79820,28.84210,26.16890,29.08290,26.43330,,,,,78.83990,29.05520,75.76690,27.95000,11.35560,11.31070,12.78400,12.67790,,,24.01610,24.01610,22.89700,22.89700,,,88.82330,83.22520,27.14620,25.40880,25.80630,16.45130,46.09940,91.50090,90.67560,45.68240
2020-12-18,,,,,136.70290,135.54890,14.95840,14.65810,,,,,11.59080,11.59080,11.41660,11.41660,12.87230,12.87230,12.82720,12.82720,,,,,112.16970,108.68300,133.78410,138.08810,18.56920,17.82360,28.88290,26.20590,29.12460,26.47110,,,,,78.95500,29.09760,75.87640,27.99040,11.37180,11.32670,12.79350,12.68710,,,24.05070,24.05070,22.92940,22.92940,,,88.94710,83.34010,27.21770,25.47570,25.87410,16.49450,46.16580,91.63250,90.80600,45.74810
2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,,,,,132.41720,131.29670,14.48940,14.19830,,,,,11.11160,11.11160,10.94430,10.94430,12.46950,12.46950,12.42560,12.42560,,,,,108.68090,105.29910,129.58870,133.76160,17.98740,17.26470,27.97980,25.38650,28.21530,25.64460,,,,,76.50250,28.19380,73.51610,27.11970,11.01620,10.97210,12.35850,12.25510,,,23.29500,23.29500,22.20710,22.20710,,,86.17420,80.73890,26.36530,24.67780,25.06340,15.97770,44.71640,88.75560,87.95470,44.31160
2020-12-22,,,,,133.78380,132.65090,14.63900,14.34470,,,,,11.27130,11.27130,11.10150,11.10150,12.59780,12.59780,12.55340,12.55340,,,,,109.78880,106.37130,130.92140,135.13800,18.17260,17.44220,28.26710,25.64710,28.50550,25.90840,,,,,77.28350,28.48160,74.26550,27.39620,11.12880,11.08420,12.48440,12.37970,,,23.53540,23.53540,22.43560,22.43560,,,87.05800,81.56580,26.63610,24.93140,25.32090,16.14180,45.17850,89.67280,88.86360,44.76950
2020-12-23,,,,,135.11760,133.97240,14.78490,14.48760,,,,,11.38950,11.38950,11.21780,11.21780,12.72310,12.72310,12.67820,12.67820,,,,,110.87670,107.42420,132.22680,136.48680,18.35400,17.61610,28.54760,25.90170,28.78880,26.16590,,,,,78.05070,28.76430,75.00160,27.66770,11.24100,11.19580,12.65230,12.54600,,,23.77110,23.77100,22.65970,22.65970,,,87.92710,82.37910,26.91690,25.19420,25.58760,16.31190,45.63070,90.57040,89.75290,45.21750
2020-12-24,,,,,136.58140,135.42290,14.94510,14.64450,,,,,11.48500,11.48500,11.31170,11.31170,12.86120,12.86120,12.81580,12.81580,,,,,112.08060,108.58940,133.66360,137.97120,18.55360,17.80760,28.85620,26.18160,29.10050,26.44920,,,,,78.90080,29.07760,75.81730,27.96860,11.36250,11.31670,12.76350,12.65610,,,24.02950,24.02950,22.90550,22.90550,,,88.88150,83.27210,27.18010,25.44060,25.83770,16.47130,46.12750,91.55650,90.73000,45.70980
2020-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,,,,,137.80180,136.62920,15.07860,14.77490,,,,,11.61660,11.61660,11.44080,11.44080,12.97660,12.97660,12.93050,12.93050,,,,,113.08060,109.55320,134.86180,139.21350,18.72060,17.96720,29.11280,26.41450,29.36120,26.68620,,,,,79.60630,29.33760,76.49050,28.21700,11.46410,11.41740,12.88530,12.77590,,,24.24610,24.24600,23.10940,23.10940,,,89.67670,84.01280,27.42560,25.67040,26.07060,16.61980,46.54290,92.38110,91.54680,46.12130
2020-12-29,,,,,138.39120,137.21240,15.14310,14.83800,,,,,11.63510,11.63510,11.45890,11.45890,13.03250,13.03250,12.98610,12.98610,,,,,113.56710,110.02340,135.43550,139.80710,18.80040,18.04360,29.23430,26.52470,29.48420,26.79800,,,,,79.94690,29.46310,76.81670,28.33730,11.51310,11.46610,12.92130,12.81140,,,24.34970,24.34970,23.20750,23.20750,,,90.05840,84.36930,27.53900,25.77650,26.17820,16.68840,46.74220,92.77660,91.93860,46.31870
